"Country or Area";"Year";"Area";"Sex";"Age";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Sweden";"1979";"Total";"Male";"40";"Estimate - de jure";"Final figure, complete";"1980";"50658";""
"Sweden";"1979";"Total";"Male";"40 - 44";"Estimate - de jure";"Final figure, complete";"1980";"234983";""
"Sweden";"1979";"Total";"Male";"41";"Estimate - de jure";"Final figure, complete";"1980";"48472";""
"Sweden";"1979";"Total";"Male";"42";"Estimate - de jure";"Final figure, complete";"1980";"46696";""
"Sweden";"1979";"Total";"Male";"43";"Estimate - de jure";"Final figure, complete";"1980";"45259";""
"Sweden";"1979";"Total";"Male";"44";"Estimate - de jure";"Final figure, complete";"1980";"43898";""
"Sweden";"1979";"Total";"Male";"45";"Estimate - de jure";"Final figure, complete";"1980";"43034";""
"Sweden";"1979";"Total";"Male";"45 - 49";"Estimate - de jure";"Final figure, complete";"1980";"220746";""
"Sweden";"1979";"Total";"Male";"46";"Estimate - de jure";"Final figure, complete";"1980";"43556";""
"Sweden";"1979";"Total";"Male";"47";"Estimate - de jure";"Final figure, complete";"1980";"44389";""
"Sweden";"1979";"Total";"Male";"48";"Estimate - de jure";"Final figure, complete";"1980";"44893";""
"Sweden";"1979";"Total";"Male";"49";"Estimate - de jure";"Final figure, complete";"1980";"44874";""
"Sweden";"1979";"Total";"Male";"50";"Estimate - de jure";"Final figure, complete";"1980";"45238";""
"Sweden";"1979";"Total";"Male";"50 - 54";"Estimate - de jure";"Final figure, complete";"1980";"232514";""
"Sweden";"1979";"Total";"Male";"51";"Estimate - de jure";"Final figure, complete";"1980";"45760";""
"Sweden";"1979";"Total";"Male";"52";"Estimate - de jure";"Final figure, complete";"1980";"45938";""
"Sweden";"1979";"Total";"Male";"53";"Estimate - de jure";"Final figure, complete";"1980";"47290";""
"Sweden";"1979";"Total";"Male";"54";"Estimate - de jure";"Final figure, complete";"1980";"48288";""
"Sweden";"1979";"Total";"Male";"55";"Estimate - de jure";"Final figure, complete";"1980";"49110";""
"Sweden";"1979";"Total";"Male";"55 - 59";"Estimate - de jure";"Final figure, complete";"1980";"256437";""
"Sweden";"1979";"Total";"Male";"56";"Estimate - de jure";"Final figure, complete";"1980";"49704";""
"Sweden";"1979";"Total";"Male";"57";"Estimate - de jure";"Final figure, complete";"1980";"51517";""
"Sweden";"1979";"Total";"Male";"58";"Estimate - de jure";"Final figure, complete";"1980";"54852";""
"Sweden";"1979";"Total";"Male";"59";"Estimate - de jure";"Final figure, complete";"1980";"51254";""
"Sweden";"1979";"Total";"Male";"60";"Estimate - de jure";"Final figure, complete";"1980";"45874";""
"Sweden";"1979";"Total";"Male";"60 - 64";"Estimate - de jure";"Final figure, complete";"1980";"225542";""
"Sweden";"1979";"Total";"Male";"61";"Estimate - de jure";"Final figure, complete";"1980";"45634";""
"Sweden";"1979";"Total";"Male";"62";"Estimate - de jure";"Final figure, complete";"1980";"45358";""
"Sweden";"1979";"Total";"Male";"63";"Estimate - de jure";"Final figure, complete";"1980";"44392";""
"Sweden";"1979";"Total";"Male";"64";"Estimate - de jure";"Final figure, complete";"1980";"44284";""
"Sweden";"1979";"Total";"Male";"65";"Estimate - de jure";"Final figure, complete";"1980";"44415";""
"Sweden";"1979";"Total";"Male";"65 - 69";"Estimate - de jure";"Final figure, complete";"1980";"212475";""
"Sweden";"1979";"Total";"Male";"66";"Estimate - de jure";"Final figure, complete";"1980";"43928";""
"Sweden";"1979";"Total";"Male";"67";"Estimate - de jure";"Final figure, complete";"1980";"42704";""
"Sweden";"1979";"Total";"Male";"68";"Estimate - de jure";"Final figure, complete";"1980";"41250";""
"Sweden";"1979";"Total";"Male";"69";"Estimate - de jure";"Final figure, complete";"1980";"40178";""
"Sweden";"1979";"Total";"Male";"70";"Estimate - de jure";"Final figure, complete";"1980";"38314";""
"Sweden";"1979";"Total";"Male";"70 - 74";"Estimate - de jure";"Final figure, complete";"1980";"166820";""
"Sweden";"1979";"Total";"Male";"71";"Estimate - de jure";"Final figure, complete";"1980";"35851";""
"Sweden";"1979";"Total";"Male";"72";"Estimate - de jure";"Final figure, complete";"1980";"33556";""
"Sweden";"1979";"Total";"Male";"73";"Estimate - de jure";"Final figure, complete";"1980";"30780";""
"Sweden";"1979";"Total";"Male";"74";"Estimate - de jure";"Final figure, complete";"1980";"28319";""
"Sweden";"1979";"Total";"Male";"75";"Estimate - de jure";"Final figure, complete";"1980";"26224";""
"Sweden";"1979";"Total";"Male";"75 - 79";"Estimate - de jure";"Final figure, complete";"1980";"110473";""
"Sweden";"1979";"Total";"Male";"76";"Estimate - de jure";"Final figure, complete";"1980";"24252";""
"Sweden";"1979";"Total";"Male";"77";"Estimate - de jure";"Final figure, complete";"1980";"22350";""
"Sweden";"1979";"Total";"Male";"78";"Estimate - de jure";"Final figure, complete";"1980";"20080";""
"Sweden";"1979";"Total";"Male";"79";"Estimate - de jure";"Final figure, complete";"1980";"17567";""
"Sweden";"1979";"Total";"Male";"80";"Estimate - de jure";"Final figure, complete";"1980";"15472";""
"Sweden";"1979";"Total";"Male";"80 - 84";"Estimate - de jure";"Final figure, complete";"1980";"59768";""
"Sweden";"1979";"Total";"Male";"81";"Estimate - de jure";"Final figure, complete";"1980";"13662";""
"Sweden";"1979";"Total";"Male";"82";"Estimate - de jure";"Final figure, complete";"1980";"11925";""
"Sweden";"1979";"Total";"Male";"83";"Estimate - de jure";"Final figure, complete";"1980";"10275";""
"Sweden";"1979";"Total";"Male";"84";"Estimate - de jure";"Final figure, complete";"1980";"8434";""
"Sweden";"1979";"Total";"Male";"85 +";"Estimate - de jure";"Final figure, complete";"1980";"32162";""
"Sweden";"1979";"Total";"Male";"Unknown";"Estimate - de jure";"Final figure, complete";"1980";"0";""
"Sweden";"1979";"Total";"Female";"Total";"Estimate - de jure";"Final figure, complete";"1980";"4181208";""
"Sweden";"1979";"Total";"Female";"0";"Estimate - de jure";"Final figure, complete";"1980";"46086";""
"Sweden";"1979";"Total";"Female";"1";"Estimate - de jure";"Final figure, complete";"1980";"46385";""
"Sweden";"1979";"Total";"Female";"1 - 4";"Estimate - de jure";"Final figure, complete";"1980";"197114";""
"Sweden";"1979";"Total";"Female";"2";"Estimate - de jure";"Final figure, complete";"1980";"47811";""
"Sweden";"1979";"Total";"Female";"3";"Estimate - de jure";"Final figure, complete";"1980";"49989";""
"Sweden";"1979";"Total";"Female";"4";"Estimate - de jure";"Final figure, complete";"1980";"52929";""
"Sweden";"1979";"Total";"Female";"5";"Estimate - de jure";"Final figure, complete";"1980";"54317";""
"Sweden";"1979";"Total";"Female";"5 - 9";"Estimate - de jure";"Final figure, complete";"1980";"271991";""
"Sweden";"1979";"Total";"Female";"6";"Estimate - de jure";"Final figure, complete";"1980";"54558";""
"Sweden";"1979";"Total";"Female";"7";"Estimate - de jure";"Final figure, complete";"1980";"55298";""
"Sweden";"1979";"Total";"Female";"8";"Estimate - de jure";"Final figure, complete";"1980";"54654";""
"Sweden";"1979";"Total";"Female";"9";"Estimate - de jure";"Final figure, complete";"1980";"53164";""
"Sweden";"1979";"Total";"Female";"10";"Estimate - de jure";"Final figure, complete";"1980";"54153";""
"Sweden";"1979";"Total";"Female";"10 - 14";"Estimate - de jure";"Final figure, complete";"1980";"291476";""
"Sweden";"1979";"Total";"Female";"11";"Estimate - de jure";"Final figure, complete";"1980";"57453";""
"Sweden";"1979";"Total";"Female";"12";"Estimate - de jure";"Final figure, complete";"1980";"59537";""
"Sweden";"1979";"Total";"Female";"13";"Estimate - de jure";"Final figure, complete";"1980";"60035";""
"Sweden";"1979";"Total";"Female";"14";"Estimate - de jure";"Final figure, complete";"1980";"60298";""
"Sweden";"1979";"Total";"Female";"15";"Estimate - de jure";"Final figure, complete";"1980";"57911";""
"Sweden";"1979";"Total";"Female";"15 - 19";"Estimate - de jure";"Final figure, complete";"1980";"268380";""
"Sweden";"1979";"Total";"Female";"16";"Estimate - de jure";"Final figure, complete";"1980";"54206";""
"Sweden";"1979";"Total";"Female";"17";"Estimate - de jure";"Final figure, complete";"1980";"52480";""
"Sweden";"1979";"Total";"Female";"18";"Estimate - de jure";"Final figure, complete";"1980";"51700";""
"Sweden";"1979";"Total";"Female";"19";"Estimate - de jure";"Final figure, complete";"1980";"52083";""
"Sweden";"1979";"Total";"Female";"20";"Estimate - de jure";"Final figure, complete";"1980";"53014";""
"Sweden";"1979";"Total";"Female";"20 - 24";"Estimate - de jure";"Final figure, complete";"1980";"273050";""
"Sweden";"1979";"Total";"Female";"21";"Estimate - de jure";"Final figure, complete";"1980";"54206";""
"Sweden";"1979";"Total";"Female";"22";"Estimate - de jure";"Final figure, complete";"1980";"55209";""
"Sweden";"1979";"Total";"Female";"23";"Estimate - de jure";"Final figure, complete";"1980";"55396";""
"Sweden";"1979";"Total";"Female";"24";"Estimate - de jure";"Final figure, complete";"1980";"55225";""
"Sweden";"1979";"Total";"Female";"25";"Estimate - de jure";"Final figure, complete";"1980";"55918";""
"Sweden";"1979";"Total";"Female";"25 - 29";"Estimate - de jure";"Final figure, complete";"1980";"290458";""
"Sweden";"1979";"Total";"Female";"26";"Estimate - de jure";"Final figure, complete";"1980";"57074";""
"Sweden";"1979";"Total";"Female";"27";"Estimate - de jure";"Final figure, complete";"1980";"57298";""
"Sweden";"1979";"Total";"Female";"28";"Estimate - de jure";"Final figure, complete";"1980";"58646";""
"Sweden";"1979";"Total";"Female";"29";"Estimate - de jure";"Final figure, complete";"1980";"61522";""
"Sweden";"1979";"Total";"Female";"30";"Estimate - de jure";"Final figure, complete";"1980";"64403";""
"Sweden";"1979";"Total";"Female";"30 - 34";"Estimate - de jure";"Final figure, complete";"1980";"330282";""
"Sweden";"1979";"Total";"Female";"31";"Estimate - de jure";"Final figure, complete";"1980";"65938";""
"Sweden";"1979";"Total";"Female";"32";"Estimate - de jure";"Final figure, complete";"1980";"66753";""
"Sweden";"1979";"Total";"Female";"33";"Estimate - de jure";"Final figure, complete";"1980";"67008";""
"Sweden";"1979";"Total";"Female";"34";"Estimate - de jure";"Final figure, complete";"1980";"66180";""
"Sweden";"1979";"Total";"Female";"35";"Estimate - de jure";"Final figure, complete";"1980";"63880";""
"Sweden";"1979";"Total";"Female";"35 - 39";"Estimate - de jure";"Final figure, complete";"1980";"274744";""
"Sweden";"1979";"Total";"Female";"36";"Estimate - de jure";"Final figure, complete";"1980";"59300";""
"Sweden";"1979";"Total";"Female";"37";"Estimate - de jure";"Final figure, complete";"1980";"53598";""
"Sweden";"1979";"Total";"Female";"38";"Estimate - de jure";"Final figure, complete";"1980";"49320";""
"Sweden";"1979";"Total";"Female";"39";"Estimate - de jure";"Final figure, complete";"1980";"48646";""
"Sweden";"1979";"Total";"Female";"40";"Estimate - de jure";"Final figure, complete";"1980";"48340";""
"Sweden";"1979";"Total";"Female";"40 - 44";"Estimate - de jure";"Final figure, complete";"1980";"226303";""
"Sweden";"1979";"Total";"Female";"41";"Estimate - de jure";"Final figure, complete";"1980";"46400";""
"Sweden";"1979";"Total";"Female";"42";"Estimate - de jure";"Final figure, complete";"1980";"45093";""
"Sweden";"1979";"Total";"Female";"43";"Estimate - de jure";"Final figure, complete";"1980";"43785";""
"Sweden";"1979";"Total";"Female";"44";"Estimate - de jure";"Final figure, complete";"1980";"42685";""
"Sweden";"1979";"Total";"Female";"45";"Estimate - de jure";"Final figure, complete";"1980";"42332";""
"Sweden";"1979";"Total";"Female";"45 - 49";"Estimate - de jure";"Final figure, complete";"1980";"220576";""
"Sweden";"1979";"Total";"Female";"46";"Estimate - de jure";"Final figure, complete";"1980";"43183";""
"Sweden";"1979";"Total";"Female";"47";"Estimate - de jure";"Final figure, complete";"1980";"44440";""
"Sweden";"1979";"Total";"Female";"48";"Estimate - de jure";"Final figure, complete";"1980";"45217";""
"Sweden";"1979";"Total";"Female";"49";"Estimate - de jure";"Final figure, complete";"1980";"45404";""
"Sweden";"1979";"Total";"Female";"50";"Estimate - de jure";"Final figure, complete";"1980";"45916";""
"Sweden";"1979";"Total";"Female";"50 - 54";"Estimate - de jure";"Final figure, complete";"1980";"236194";""
"Sweden";"1979";"Total";"Female";"51";"Estimate - de jure";"Final figure, complete";"1980";"46340";""
"Sweden";"1979";"Total";"Female";"52";"Estimate - de jure";"Final figure, complete";"1980";"46594";""
"Sweden";"1979";"Total";"Female";"53";"Estimate - de jure";"Final figure, complete";"1980";"48082";""
"Sweden";"1979";"Total";"Female";"54";"Estimate - de jure";"Final figure, complete";"1980";"49262";""
"Sweden";"1979";"Total";"Female";"55";"Estimate - de jure";"Final figure, complete";"1980";"50072";""
"Sweden";"1979";"Total";"Female";"55 - 59";"Estimate - de jure";"Final figure, complete";"1980";"263476";""
"Sweden";"1979";"Total";"Female";"56";"Estimate - de jure";"Final figure, complete";"1980";"50944";""
"Sweden";"1979";"Total";"Female";"57";"Estimate - de jure";"Final figure, complete";"1980";"53149";""
"Sweden";"1979";"Total";"Female";"58";"Estimate - de jure";"Final figure, complete";"1980";"56509";""
"Sweden";"1979";"Total";"Female";"59";"Estimate - de jure";"Final figure, complete";"1980";"52802";""
"Sweden";"1979";"Total";"Female";"60";"Estimate - de jure";"Final figure, complete";"1980";"47536";""
"Sweden";"1979";"Total";"Female";"60 - 64";"Estimate - de jure";"Final figure, complete";"1980";"238151";""
"Sweden";"1979";"Total";"Female";"61";"Estimate - de jure";"Final figure, complete";"1980";"47876";""
"Sweden";"1979";"Total";"Female";"62";"Estimate - de jure";"Final figure, complete";"1980";"47726";""
"Sweden";"1979";"Total";"Female";"63";"Estimate - de jure";"Final figure, complete";"1980";"47180";""
"Sweden";"1979";"Total";"Female";"64";"Estimate - de jure";"Final figure, complete";"1980";"47833";""
"Sweden";"1979";"Total";"Female";"65";"Estimate - de jure";"Final figure, complete";"1980";"48215";""
"Sweden";"1979";"Total";"Female";"65 - 69";"Estimate - de jure";"Final figure, complete";"1980";"234923";""
"Sweden";"1979";"Total";"Female";"66";"Estimate - de jure";"Final figure, complete";"1980";"47896";""
"Sweden";"1979";"Total";"Female";"67";"Estimate - de jure";"Final figure, complete";"1980";"47154";""
"Sweden";"1979";"Total";"Female";"68";"Estimate - de jure";"Final figure, complete";"1980";"46006";""
"Sweden";"1979";"Total";"Female";"69";"Estimate - de jure";"Final figure, complete";"1980";"45652";""
"Sweden";"1979";"Total";"Female";"70";"Estimate - de jure";"Final figure, complete";"1980";"44801";""
"Sweden";"1979";"Total";"Female";"70 - 74";"Estimate - de jure";"Final figure, complete";"1980";"204618";""
"Sweden";"1979";"Total";"Female";"71";"Estimate - de jure";"Final figure, complete";"1980";"42937";""
"Sweden";"1979";"Total";"Female";"72";"Estimate - de jure";"Final figure, complete";"1980";"40970";""
"Sweden";"1979";"Total";"Female";"73";"Estimate - de jure";"Final figure, complete";"1980";"38948";""
"Sweden";"1979";"Total";"Female";"74";"Estimate - de jure";"Final figure, complete";"1980";"36962";""
"Sweden";"1979";"Total";"Female";"75";"Estimate - de jure";"Final figure, complete";"1980";"34829";""
"Sweden";"1979";"Total";"Female";"75 - 79";"Estimate - de jure";"Final figure, complete";"1980";"154739";""
"Sweden";"1979";"Total";"Female";"76";"Estimate - de jure";"Final figure, complete";"1980";"33112";""
"Sweden";"1979";"Total";"Female";"77";"Estimate - de jure";"Final figure, complete";"1980";"31407";""
"Sweden";"1979";"Total";"Female";"78";"Estimate - de jure";"Final figure, complete";"1980";"29101";""
"Sweden";"1979";"Total";"Female";"79";"Estimate - de jure";"Final figure, complete";"1980";"26290";""
"Sweden";"1979";"Total";"Female";"80";"Estimate - de jure";"Final figure, complete";"1980";"23644";""
"Sweden";"1979";"Total";"Female";"80 - 84";"Estimate - de jure";"Final figure, complete";"1980";"95908";""
"Sweden";"1979";"Total";"Female";"81";"Estimate - de jure";"Final figure, complete";"1980";"21360";""
"Sweden";"1979";"Total";"Female";"82";"Estimate - de jure";"Final figure, complete";"1980";"19046";""
"Sweden";"1979";"Total";"Female";"83";"Estimate - de jure";"Final figure, complete";"1980";"17011";""
"Sweden";"1979";"Total";"Female";"84";"Estimate - de jure";"Final figure, complete";"1980";"14847";""
